,-180,-175,-170,-165,-160,-155,-150,-145,-140,-135,-130,-125,-120,-115,-110,-105,-100,-95,-90,-85,-80,-75,-70,-65,-60,-55,-50,-45,-40,-35,-30,-25,-20,-15,-10,-5,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175
35,0.12365243490229988,0.1267839744139688,0.13014917193216677,0.1337327282587201,0.13754062408364054,0.14160243612923748,0.14596720719245607,0.15069434238661286,0.15584339457406826,0.16146633583587372,0.1676030733437758,0.1742775035522913,0.18148849199590966,0.1891911197422962,0.1972668107807913,0.20548643554510126,0.2134835078711615,0.22074046400744154,0.2266214682222557,0.23046185043030515,0.23170580709811658,0.2300576095360136,0.22559235062934252,,,,,,,,,,,,,,,,,,,,,,,,0.12297898844844982,0.12125323749393384,0.11954688835312488,0.11787471758748923,0.11628461356106563,0.11483860467836612,0.11359595380008117,0.112600367811019,0.111870680898283,0.11139478119867705,0.11112806434512536,0.11099896464811096,0.11092370892358275,0.1108291694250722,0.11067716963897584,0.1104794716901727,0.11029562771419286,0.1102152565202716,0.11033432790075369,0.11073552990942698,0.11147772764769917,0.11259401774251092,0.1140951087264385,0.1159745472588901,0.11821343317760719,0.12078393494415339
40,0.1453073345905896,0.14915155471711206,0.153396504050594,0.15804060268007603,0.1631022835536468,0.16862147893031465,0.17465629976043584,0.18127572933796188,0.18855050557924605,0.19654387278699514,0.20530163158173928,0.214844952075197,0.22514743070807897,0.2361042231299223,0.24749150633682848,0.2589211833259674,0.2698095044237806,0.27936619714426564,0.2866830755019434,0.2908898619081849,0.29135106023613183,0.28784875771565954,0.2806719625030049,,,,,,,,,,,,,,,,,,,,,,,,,0.14543154961287197,0.14364198491151467,0.1418792706192932,0.1401851066296376,0.1386184561817167,0.13723574512526102,0.1360765413667614,0.13515413796847092,0.13445111404544569,0.13392070037695597,0.1334952284342088,0.1331018296973085,0.13268288682182908,0.13221525347458563,0.13172077560444306,0.13126365139020102,0.1309362488125728,0.13083994021526615,0.13106803905640008,0.13169489892443964,0.1327716530449743,0.13432679660837873,0.13636932232926205,0.13889284221231277,0.14187997589207757
45,0.1743443523376581,0.1791371270827794,0.1845737591334123,0.19067833360026126,0.19749409202897453,0.20508418695215144,0.21353328476128863,0.22293878773073805,0.23340264682962447,0.24502066190202848,0.25786817691125047,0.2719804269765303,0.2872868506613744,0.30357585986112046,0.32044193195548915,0.3372197484575342,0.35295008455486576,0.3664120892615411,0.3762647973737365,0.3813003773998203,0.3807492722109569,0.3745143296419367,0.3632277427906,0.34810071518048535,,,,,,,,,,,,,,,,,,,,,,,0.17935844439664933,0.17750260549792032,0.17565118936834637,0.1738110172786049,0.172020991298133,0.17033252847545705,0.16879297376596503,0.16743298286468475,0.16625864761617895,0.16524906578504456,0.16436003588764994,0.1635339471841328,0.16271487299655188,0.1618656364393154,0.16098215220716672,0.16010023509007176,0.159292570504862,0.1586573052418456,0.15830269555499935,0.15833260823032627,0.15883611669602554,0.1598821790341913,0.16151862988610557,0.16377421929350378,0.16666239067623015,0.17018626014229093
50,0.21451323278169804,0.22069884975841864,0.2278907925970151,0.23616291791112673,0.245613448734864,0.2563678825981019,0.26858221985499287,0.28242118911279196,0.298048323466044,0.3156212454542116,0.33526148274020195,0.3570118199316463,0.38077505715781845,0.4062293453336,0.4327218938210849,0.45915835065334326,0.48393171354674824,0.5049739908089832,0.5200359958844696,0.5271884193795596,0.5253525601530119,0.5146058565627226,0.4961758838241478,0.4721532402140894,0.4450002873734232,,,,,,,,,,,,,,,,,,,,,,0.2229468381916367,0.22098409148234602,0.21902264539987099,0.21707064548254093,0.2151558442470302,0.2133130495105646,0.21157233703140013,0.2099496737478264,0.2084416191389979,0.20702502463540107,0.2056621636264713,0.2043107098244325,0.20293691377322018,0.20152888174077616,0.20010655027002763,0.19872535081167783,0.1974725962384791,0.19645796504734347,0.19580101540611156,0.1956191285606701,0.1960183304514651,0.19708801800242956,0.1988995587010688,0.20150801217474074,0.2049560562284383,0.20927942511474731
55,0.2726774590823834,0.28117948049114266,0.291271737176895,0.3031174139382065,0.3169151041734992,0.33290313000130956,0.35135926111805077,0.37259759196297665,0.3969555401396369,0.4247709117878382,0.4563403751808705,0.49185496511438004,0.5313055958051006,0.5743427661885907,0.6200625267196972,0.6666888186965285,0.7112197325722474,0.7494661945592571,0.7769703960606962,0.7904154798360586,0.7883740152622141,0.7711261510496255,0.7402990289728122,0.698883635227485,0.6511381975788602,0.6018074399247877,0.5547855450667663,,,,,,,,,,,,,,,,,,0.2894969088709973,0.28696604225615996,0.28457333303605786,0.28226426946164707,0.28000853434245,0.27779486487673843,0.2756247169537516,0.27350415608508294,0.2714362177665473,0.2694153231617889,0.26742490175100264,0.2654392648354054,0.2634295181143692,0.26137276095616874,0.2592625493112736,0.2571184278626487,0.25499171845349644,0.2529664999370048,0.2511537566129271,0.24968377521606838,0.24869579630582478,0.24832824736950004,0.24871123322490676,0.24996268541704733,0.2521876145851125,0.25548079379033584,0.25993172017268984,0.26563192177490225
60,0.36239614198820713,0.37499990925250204,0.39017840341124266,0.40827133560397333,0.4296878853990675,0.4549149532617348,0.48451843980124965,0.5191368828611594,0.5594523686110005,0.6061527648650654,0.6598857517649466,0.7212202211420183,0.7905807270258831,0.8679446512757729,0.9519067515781072,1.0381741295370874,1.119727467926362,1.190890230522983,1.2512406626398198,1.3052844477757282,1.3622539576863069,,,1.283508477836895,1.1440576576710568,1.0220142206103893,0.9125523923856032,0.8167336412313774,0.7359939574145309,,0.6162416988022943,0.5727861817709922,,,,,,,,,,,0.39405576631376965,0.3890847416544399,0.3847273053176197,0.38084224780700615,0.3773137228270713,0.3740513382979917,0.37098452425295214,0.36805880150981335,0.36523119731550824,0.36246450492342513,0.35972380766021017,0.35697374882375016,0.35418018235860543,0.35131343127322134,0.34835452597888356,0.34530330463264447,0.34218599518260745,0.33906031613157933,0.33601753177022314,0.3331803395066947,0.3306970498512448,0.3287328135914529,0.3274616050195864,0.32705789745751246,0.32769194790393547,0.32952767120988213,0.33272378588309587,0.3374378422399281,0.34383288389361966,0.35208546221491827
65,0.5114766843942612,0.5320067041702906,0.5569034626032466,0.5868132261822276,0.6224775045559174,0.6647188242709856,0.7144140170446823,0.7724561447595504,0.8397447580462428,0.9171834351910586,1.0056013840508982,1.1053663122112245,1.2152616089187878,1.330940104862626,1.444904233291054,1.5507230811366626,1.6533288031279474,,,,,,,,,,,,,1.300083723791903,1.0973626197122177,0.9702128518569261,0.8799608306356878,0.8114438033509281,0.757572439100507,0.7143549969733616,0.6792241241110011,0.6503844420348335,0.6265348308728635,0.6066795136592263,0.590032691479535,0.5759868124854629,0.5640396667358515,0.5537956053600188,0.5449240693835881,0.537160617346571,0.5302874946012525,0.5241257574978495,0.5185262600340741,0.5133617622047205,0.5085214205885903,0.503904400307318,0.49942075063681435,0.49498990271170723,0.4905459901575917,0.48604374641953296,0.4814662432948015,0.47683278623163855,0.47220317791959604,0.4676808260963976,0.4634088608263616,0.4595647869876676,0.4563523083896699,0.45399271049972995,0.45271653392034267,0.4527599065788171,0.4543618887699444,0.4577649571055401,0.4632220946362681,0.4710026810900863,0.4814041367575532,0.49476391881499027
70,0.7779366061844362,0.8125313351717449,0.8539048719818176,0.9027705297675579,0.9597474449378264,1.0251996136350292,1.099010819218583,1.1804456264371532,1.2683172989268798,1.3616763897355046,1.4605905486865873,1.5666581954009635,1.6824079631967064,1.8117780063605382,1.9836426901949349,,,,,,,,,,,,,,,,,,,,,1.473962833418422,1.3251131533933416,1.2083222895489982,1.1238947594015245,1.0607472229317,1.0107626117255186,0.9693785385395621,0.934039670263254,0.9032813834032809,0.8762267030998091,0.8523214273771921,0.831184526614312,0.8125104446665994,0.7960253870832962,0.7814671198693095,0.7685700902538206,0.7570701767291275,0.7467086802680483,0.7372368903447158,0.7284320873568797,0.7201098949812536,0.7121421954587511,0.7044743961711308,0.697135468436918,0.690241923723087,0.6839884367040135,0.6786333855959764,0.6744787350127389,0.6718496976601785,0.6710884278038598,0.672541304768831,0.6765672185683735,0.6835360783605487,0.6938482542426061,0.707933109836172,0.7262730631071492,0.7494063765218005
75,1.2322210613131162,1.2756039477970325,1.3233553347541007,1.3744677945536723,1.4278793585468532,1.4828108086381817,1.5390203199358508,1.5973821639080659,1.660347196685833,1.7336319657289128,1.8341801558800521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3215781931123691,1.2580737420628716,1.216563510570819,1.1856185102289782,1.1612522078703547,1.141438422617464,1.124972143350992,1.111112484346837,1.0994303743971467,1.0897393214703317,1.082065989222606,1.07660044939753,1.0736659101709478,1.073673554694082,1.0770880426574003,1.084383574961798,1.0960335639434444,1.1124809155652597,1.1341153053216446,1.1612261180521506,1.193961448956028
80,1.7718041863039133,1.8033352301100947,1.8398729116430625,1.8852745930570909,1.9606779562455745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.679508465800219,1.6535592833788415,1.6405610698295672,1.635372822733233,1.6358571718121317,1.6409082894637754,1.6499032480676858,1.6624444570785681,1.6782641213536351,1.6971723897507107,1.7190598101921992,1.7438873070586725
85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
